0.3273582	0.094904415	-0.22671248	0.3093822	0.33646086	-0.15924712	-0.60327923	-0.13334481	0.43261892	-0.031402957	-0.069879934	-0.62807155	-0.1773765	-0.53563124	0.25688678	-0.14648911
0.30756503	-0.010600473	0.2751277	0.20882164	-0.28991663	-0.36802575	-0.5551515	-0.17440735	0.53487784	-0.26792526	-0.19888143	0.170976	-0.3163905	0.17055006	0.23471919	-0.5743356
-0.14559634	0.22449498	-0.007954624	-0.02478412	-0.015540637	0.016320758	0.11249876	-0.019440252	0.2542263	0.020594452	0.023046978	-0.31748623	-0.20165618	-0.1294816	0.17219536	0.041909188
-0.033811577	0.13410386	0.04861173	0.27924126	-0.038236775	0.036639113	-0.25044304	0.12197911	0.022509983	-0.14737861	0.14089441	0.007196292	0.18598194	-0.33985224	-0.027029116	-0.009194447
0.2167132	-0.23203032	-0.07145925	-0.16698354	0.16529278	-0.0520077	0.07861933	-0.07977668	-0.022151997	0.2360181	-0.122964226	-0.2643277	0.3057923	-0.11490497	0.11774153	0.10099604
-0.48917466	0.6182275	-0.06640342	0.34475437	0.0015723207	0.1590018	0.003922618	0.3010006	0.26911175	-0.23758945	0.31747064	0.017912593	-0.5243777	-0.16238795	-0.1563754	-0.026581211
-0.020535534	0.01491185	0.022479357	-0.1590927	0.0076814312	-0.028498339	0.18202981	-0.1509504	0.09418339	0.17542118	0.021544985	-0.3468992	0.047805425	-0.24604975	0.276336	0.18410924
0.060164806	-0.17629267	-0.22886398	-0.05716144	0.3690708	-0.041905932	-0.04712943	-0.10268996	-0.091576226	0.054384526	-0.17241852	-0.081807196	-0.32486707	0.2614035	-0.09392001	-0.08845602
0.14786667	0.09636094	-0.06192593	0.49572098	0.120801955	-0.1060132	-0.5736114	0.1277635	-0.00019256574	-0.46135733	0.004591401	0.40384355	-0.02121841	0.035083704	-0.17927158	-0.36203206
0.10000492	-0.099815145	-0.27571428	-0.051635005	0.36599347	0.14608206	-0.0035477295	0.013133056	-0.26243314	0.06908608	-0.10698571	-0.1783501	0.03235789	-0.06230239	-0.13928698	0.18639791
