0.06207389	-0.09469601	0.029871471	0.010479951	-0.014223713	-0.037091367	0.0008700027	0.07746398	0.007979995	0.0072479732	-0.08853441	-0.013838762	-0.07342082	0.0072876615	-0.018124757	-0.015953045
0.02664499	-0.094514534	-0.019580465	0.038557187	-0.028974524	-0.011038922	0.0042507974	0.033415813	-0.0060242694	0.025640972	-0.08425447	0.0046438943	-0.05859114	0.020580964	-0.014802705	-0.026222449
-0.04056273	-0.108733065	-0.041426007	-0.052173723	-0.05246261	-0.04682332	-0.0682268	-0.0017207627	-0.027869102	0.07338283	-0.07802901	0.027045023	0.001416952	0.08772368	-0.0422681	-0.07536537
0.09521968	-0.13850895	-0.005915589	0.04320929	-0.027823366	-0.066912554	-0.072346896	0.10137227	-0.010697425	0.022267342	-0.024354888	0.0031050895	-0.07781204	0.07040808	-0.0043225647	-0.009347871
0.046245795	-0.1677532	0.03620024	-0.0081961835	-0.022413637	-0.0843056	0.03104991	0.028102348	0.0155008435	0.01987913	-0.10827413	-0.02965558	-0.01830597	0.02274065	0.0360386	-0.03986117
0.03699661	-0.08259431	0.03585608	0.05653714	-0.021218518	0.014272453	-0.04842168	0.064873554	-0.030687092	0.023292646	0.035454568	-0.032514468	-0.043153882	0.047205485	-0.0015700517	-0.06879016
-0.04466573	-0.069796726	0.004169662	0.022796076	-0.045498736	-0.043350067	-0.03116706	-0.010181214	0.00391019	-0.028258303	-0.1346031	-0.0058198785	-0.03884031	-0.016315717	-0.048104994	-0.048749253
-0.06231151	-0.063552216	-0.034336142	-0.025702216	0.011268683	-0.0053616483	-0.0345843	0.094640374	-0.060065392	-0.06546982	-0.050141517	0.043046687	-0.0631245	0.030239647	0.0040732976	-0.022152636
0.028564086	-0.093222186	-0.049031474	0.03501536	-0.026143154	0.014400555	-0.023772467	-0.0053479695	-0.01601603	0.027289635	-0.033028275	0.07814768	-0.0008711789	-0.010702802	-0.04301473	-0.020729467
0.005229665	-0.11952343	-0.06212347	0.015414598	-0.009428723	-0.017631581	-0.059587643	0.087227836	-0.009732657	0.065320455	-0.047938496	0.01865672	0.02836201	-0.024330981	0.0018181395	-0.022087399
-0.01777839	-0.17863005	0.0047545033	0.0047967564	-0.042260792	-0.050147336	0.029924294	0.04412757	0.05359595	0.008999725	-0.08885547	-0.0045751166	-0.116494104	-0.027479427	0.034255415	-0.046703298
0.06434113	-0.071427785	0.05512102	-0.054395817	-0.083769344	0.042480048	0.008376602	0.0512552	-0.10696272	0.05006543	0.015885385	-0.04677711	0.0012587289	-0.03879531	-0.071566805	0.01108411
0.034044724	-0.07412364	0.04361213	0.083627544	0.045321446	-0.0024868883	0.064456254	-0.019660654	-0.037068687	0.13355528	-0.046327293	-0.07672334	-0.07354266	0.027825717	0.033825997	-0.11464445
-0.07149841	-0.0101147005	0.012126378	-0.012655813	-0.013470993	-0.20250127	-0.028741147	0.022599319	-0.013631624	0.0035604835	-0.037104473	-0.035152514	-0.048108872	-0.05571198	-0.018265309	0.00655327
0.09038147	-0.12217371	0.07664314	0.034945175	-0.000528303	0.0046100165	-0.038142618	0.056138568	-0.008041624	-0.0021354547	0.03752933	0.081916556	-0.05512351	0.015991123	-0.036823027	-0.037171997
0.033044696	-0.11014689	0.0012558891	0.10614951	-0.03893983	-0.06474266	-0.014360919	-0.0092937825	-0.013764292	0.022271626	-0.091961645	-0.010125498	0.027665358	-0.041720714	0.018819066	-0.09284904
0.035149634	-0.042666167	-0.03418849	0.0047148834	-0.08175154	-0.02990094	-0.034936856	-0.044623196	-0.029812897	0.0065251957	-0.0908751	-0.008015031	-0.10404156	0.006612582	0.013972131	-0.032089647
-0.0064994907	-0.10565805	0.01621359	0.05311203	0.013865207	0.02615587	0.0016103965	-0.0067099724	-0.06483131	0.008909256	0.036082815	0.014615139	-0.022473011	0.00523907	-0.0144205	-0.006427822
0.021440439	-0.11033642	0.028409896	-0.026471244	-0.08773561	0.027492147	0.098589025	0.042048786	0.06480601	-0.0015966388	-0.051919643	0.027090821	-0.103622645	-0.011104481	0.042516157	0.042952843
0.0065479362	-0.08414875	-0.11393345	-0.024856417	0.01467142	-0.011277857	0.039686326	0.06702589	-0.062902205	-0.044130858	0.011502335	0.06020816	-0.06233583	0.06132056	-0.029648768	-0.012154548
-0.0006504017	0.01384946	0.03702857	0.093696006	0.030108806	-0.001151958	-0.028094735	0.049658302	-0.04452444	0.039961994	-0.042864908	0.033381734	-0.005965801	-0.0054214415	-0.012553637	0.011995835
